Date,EUR,GBP,HKD,HUF,ILS,INR,JPY,KRW,MXN,NOK,NZD,PLN,RON,RUB,SEK,SGD,THB,TRY
21/08/2020,0.84969,0.76264,7.7502,297.97,3.4012,74.943,105.81,1192.24,22.148,8.9993,1.5333,3.7369,4.1129,74.552,8.8053,1.3706,31.575,7.301
22/08/2020,0.84969,0.76264,7.7502,297.97,3.4012,74.943,105.81,1192.24,22.148,8.9993,1.5333,3.7369,4.1129,74.552,8.8053,1.3706,31.575,7.301
23/08/2020,0.84969,0.76264,7.7502,297.97,3.4012,74.943,105.81,1192.24,22.148,8.9993,1.5333,3.7369,4.1129,74.552,8.8053,1.3706,31.575,7.301
24/08/2020,0.8441,0.76116,7.7502,296.13,3.4011,74.086,105.73,1187.07,21.888,8.9633,1.5244,3.7128,4.0854,74.28,8.7524,1.3677,31.41,7.3701
25/08/2020,0.84645,0.76134,7.7504,299.19,3.4016,74.251,106.37,1186.83,21.904,8.946,1.5306,3.7175,4.0971,74.793,8.7629,1.3687,31.475,7.3939
26/08/2020,0.84825,0.76079,7.7503,300.91,3.401,74.315,106.32,1186.67,21.948,8.9578,1.5244,3.7386,4.1071,75.799,8.7665,1.3682,31.34,7.3548
27/08/2020,0.84703,0.75813,7.75,301.52,3.3694,73.92,106.17,1185.63,21.955,8.9089,1.5076,3.7263,4.1009,75.08,8.7361,1.3661,31.23,7.3408
28/08/2020,0.83928,0.75089,7.7503,298.09,3.3641,73.193,105.24,1181.07,21.879,8.7872,1.4875,3.6862,4.0617,74.377,8.6112,1.3592,31.13,7.3165
29/08/2020,0.83928,0.75089,7.7503,298.09,3.3641,73.193,105.24,1181.07,21.879,8.7872,1.4875,3.6862,4.0617,74.377,8.6112,1.3592,31.13,7.3165
30/08/2020,0.83928,0.75089,7.7503,298.09,3.3641,73.193,105.24,1181.07,21.879,8.7872,1.4875,3.6862,4.0617,74.377,8.6112,1.3592,31.13,7.3165
31/08/2020,0.83752,0.75046,7.7501,296.93,3.3611,73.258,105.92,1185.73,21.825,8.7563,1.4848,3.6827,4.0534,73.953,8.6171,1.3597,31.07,7.3509
01/09/2020,0.83424,0.74226,7.7501,295.34,3.3522,72.921,105.88,1184.72,21.714,8.7076,1.4789,3.6644,4.0375,73.538,8.6431,1.3576,31.075,7.3576
02/09/2020,0.8431,0.74901,7.7502,302.48,3.3641,73.198,106.23,1187.14,21.849,8.7733,1.4789,3.7253,4.0825,74.252,8.6894,1.3619,31.275,7.3845
03/09/2020,0.84653,0.75455,7.7504,303.1,3.3672,73.529,106.54,1190.76,21.771,8.9152,1.4881,3.7475,4.1034,75.324,8.7525,1.3655,31.44,7.4415
04/09/2020,0.84445,0.75431,7.7504,303.66,3.3672,73.197,106.22,1189.89,21.557,8.9316,1.4896,3.759,4.098,75.131,8.756,1.3645,31.39,7.4493
05/09/2020,0.84445,0.75431,7.7504,303.66,3.3672,73.197,106.22,1189.89,21.557,8.9316,1.4896,3.759,4.098,75.131,8.756,1.3645,31.39,7.4493
06/09/2020,0.84445,0.75431,7.7504,303.66,3.3672,73.197,106.22,1189.89,21.557,8.9316,1.4896,3.759,4.098,75.131,8.756,1.3645,31.39,7.4493
07/09/2020,0.84574,0.75977,7.7504,304.4,3.3767,73.452,106.22,1188.34,21.577,8.9186,1.4921,3.7639,4.1065,75.964,8.7695,1.3667,31.37,7.4567
08/09/2020,0.84854,0.76753,7.7504,306.64,3.3919,73.916,106.24,1189.77,21.865,9.055,1.5038,3.7745,4.1235,76.385,8.8023,1.3703,31.465,7.4843
09/09/2020,0.8494,0.77476,7.7504,303.83,3.4012,73.567,106.22,1187.33,21.713,9.1013,1.5046,3.7797,4.1271,75.902,8.8015,1.3691,31.367,7.4951
10/09/2020,0.84395,0.77298,7.7504,302.01,3.4142,73.449,106.14,1186.46,21.365,9.0193,1.4969,3.7577,4.0998,75.019,8.752,1.3671,31.265,7.4581
11/09/2020,0.8436,0.77955,7.7502,301.27,3.4591,73.595,106.14,1187,21.292,9.0289,1.4964,3.7512,4.0985,74.852,8.7492,1.3666,31.33,7.4713
12/09/2020,0.8436,0.77955,7.7502,301.27,3.4591,73.595,106.14,1187,21.292,9.0289,1.4964,3.7512,4.0985,74.852,8.7492,1.3666,31.33,7.4713
13/09/2020,0.8436,0.77955,7.7502,301.27,3.4591,73.595,106.14,1187,21.292,9.0289,1.4964,3.7512,4.0985,74.852,8.7492,1.3666,31.33,7.4713
14/09/2020,0.84203,0.77627,7.7502,301.15,3.4361,73.543,105.94,1182.83,21.202,9.0041,1.4937,3.7474,4.0906,75.438,8.7721,1.3647,31.3,7.4939
15/09/2020,0.8409,0.77443,7.7501,300.77,3.4204,73.596,105.44,1177.88,20.965,8.9945,1.4863,3.7387,4.0849,74.924,8.7487,1.3591,31.18,7.486
16/09/2020,0.84253,0.77027,7.75,302.08,3.4197,73.528,105.08,1171.72,21.03,8.9821,1.4817,3.7464,4.0939,74.817,8.7723,1.3573,31.1,7.4968
17/09/2020,0.84767,0.77588,7.7501,306.15,3.4231,73.629,104.59,1172.47,21.061,9.0903,1.4862,3.7788,4.1197,75.112,8.8226,1.3596,31.195,7.5474
18/09/2020,0.84509,0.77172,7.7501,304.89,3.4236,73.532,104.36,1162.82,20.903,9.088,1.478,3.7693,4.1055,75.332,8.7881,1.3591,31.175,7.572
19/09/2020,0.84509,0.77172,7.7501,304.89,3.4236,73.532,104.36,1162.82,20.903,9.088,1.478,3.7693,4.1055,75.332,8.7881,1.3591,31.175,7.572
20/09/2020,0.84509,0.77172,7.7501,304.89,3.4236,73.532,104.36,1162.82,20.903,9.088,1.478,3.7693,4.1055,75.332,8.7881,1.3591,31.175,7.572
21/09/2020,0.84839,0.7772,7.75,308.03,3.4424,73.556,104.1,1164.71,21.476,9.2339,1.4923,3.8039,4.1232,76.338,8.8279,1.3597,31.24,7.6109
22/09/2020,0.85179,0.78146,7.7501,308.39,3.4434,73.475,104.58,1161.73,21.396,9.3295,1.5017,3.8274,4.1408,75.937,8.8646,1.3627,31.38,7.6533
23/09/2020,0.85529,0.78588,7.7501,312.19,3.4542,73.537,105.12,1165.58,22.095,9.4028,1.5186,3.8489,4.164,76.796,8.9282,1.3675,31.51,7.6907
24/09/2020,0.85874,0.78341,7.7501,312.97,3.4783,73.946,105.39,1174.37,22.418,9.534,1.5326,3.8895,4.1868,77.175,9.0848,1.3765,31.62,7.63
25/09/2020,0.85955,0.78514,7.7501,312.15,3.4836,73.681,105.5,1175.49,22.349,9.5793,1.5262,3.9159,4.1906,77.703,9.1357,1.3772,31.615,7.625
26/09/2020,0.85955,0.78514,7.7501,312.15,3.4836,73.681,105.5,1175.49,22.349,9.5793,1.5262,3.9159,4.1906,77.703,9.1357,1.3772,31.615,7.625
27/09/2020,0.85955,0.78514,7.7501,312.15,3.4836,73.681,105.5,1175.49,22.349,9.5793,1.5262,3.9159,4.1906,77.703,9.1357,1.3772,31.615,7.625
28/09/2020,0.8569,0.77556,7.75,312.01,3.4682,73.719,105.42,1169.43,22.238,9.4756,1.5245,3.8991,4.1768,78.68,9.0714,1.3734,31.675,7.804
29/09/2020,0.85455,0.77733,7.75,312.51,3.4542,73.731,105.63,1167.23,22.257,9.4465,1.5167,3.8827,4.1635,78.756,9.0021,1.3688,31.608,7.8319
30/09/2020,0.85412,0.77925,7.7504,312.21,3.4401,73.71,105.71,1168.87,22.365,9.4814,1.5202,3.883,4.1617,78.391,9.0291,1.3696,31.67,7.7716
01/10/2020,0.85092,0.77198,7.7503,306.24,3.4238,73.034,105.5,1161.53,21.848,9.2812,1.5033,3.8236,4.1474,77.093,8.9221,1.3618,31.57,7.7098
02/10/2020,0.85251,0.773,7.7502,305.95,3.4309,73.35,105.2,1163.41,21.874,9.2958,1.5067,3.8315,4.153,78.5,8.8875,1.363,31.535,7.7397
03/10/2020,0.85251,0.773,7.7502,305.95,3.4309,73.35,105.2,1163.41,21.874,9.2958,1.5067,3.8315,4.153,78.5,8.8875,1.363,31.535,7.7397
04/10/2020,0.85251,0.773,7.7502,305.95,3.4309,73.35,105.2,1163.41,21.874,9.2958,1.5067,3.8315,4.153,78.5,8.8875,1.363,31.535,7.7397
05/10/2020,0.84976,0.77167,7.7501,304.36,3.4197,73.156,105.58,1158.84,21.461,9.2501,1.5043,3.8222,4.1417,78.637,8.8923,1.3602,31.31,7.785
06/10/2020,0.84782,0.77201,7.7501,304.98,3.4076,73.396,105.62,1160.23,21.334,9.2075,1.5034,3.8043,4.134,77.804,8.9138,1.3592,31.195,7.7681
07/10/2020,0.84962,0.77666,7.7501,305.23,3.4022,73.288,105.97,1157.77,21.462,9.2874,1.5176,3.8116,4.1417,78.139,8.9065,1.359,31.23,7.8778
08/10/2020,0.84998,0.77378,7.7502,303.85,3.3922,73.26,105.98,1152.13,21.37,9.268,1.5177,3.8116,4.1443,77.408,8.8796,1.3582,31.215,7.9306
09/10/2020,0.84782,0.77293,7.7501,302.06,3.3793,73.082,105.93,1144.99,21.266,9.2092,1.5109,3.7899,4.1301,77.1,8.8343,1.3553,31.055,7.9084
10/10/2020,0.84782,0.77293,7.7501,302.06,3.3793,73.082,105.93,1144.99,21.266,9.2092,1.5109,3.7899,4.1301,77.1,8.8343,1.3553,31.055,7.9084
11/10/2020,0.84782,0.77293,7.7501,302.06,3.3793,73.082,105.93,1144.99,21.266,9.2092,1.5109,3.7899,4.1301,77.1,8.8343,1.3553,31.055,7.9084
12/10/2020,0.84753,0.76784,7.7501,302.42,3.3844,73.294,105.44,1148.66,21.25,9.147,1.5039,3.7978,4.1298,76.922,8.8086,1.357,31.15,7.8668
13/10/2020,0.84839,0.76857,7.7501,305.59,3.3847,73.318,105.52,1146.18,21.225,9.1561,1.5029,3.8051,4.1359,77.034,8.7749,1.358,31.116,7.9032
14/10/2020,0.85106,0.76932,7.75,309.35,3.3816,73.277,105.28,1146.13,21.369,9.21,1.5007,3.836,4.1479,77.387,8.8215,1.3572,31.19,7.9433
15/10/2020,0.85485,0.77394,7.75,311.66,3.3966,73.474,105.27,1148.98,21.505,9.3758,1.5184,3.8911,4.1687,78.159,8.8716,1.3622,31.265,7.9388
16/10/2020,0.85172,0.77434,7.75,310.33,3.379,73.307,105.26,1142.29,21.184,9.3323,1.5115,3.8802,4.1532,78,8.8232,1.3578,31.18,7.9465
17/10/2020,0.85172,0.77434,7.75,310.33,3.379,73.307,105.26,1142.29,21.184,9.3323,1.5115,3.8802,4.1532,78,8.8232,1.3578,31.18,7.9465
18/10/2020,0.85172,0.77434,7.75,310.33,3.379,73.307,105.26,1142.29,21.184,9.3323,1.5115,3.8802,4.1532,78,8.8232,1.3578,31.18,7.9465
19/10/2020,0.84854,0.76867,7.75,309.76,3.3802,73.305,105.31,1138.17,21.054,9.2889,1.5062,3.8798,4.1381,77.59,8.789,1.3568,31.18,7.8962
20/10/2020,0.84674,0.77332,7.75,309.64,3.3794,73.539,105.66,1140.01,21.196,9.2886,1.5246,3.8788,4.1288,77.917,8.7896,1.3578,31.3,7.9002
21/10/2020,0.84374,0.76573,7.7501,307.13,3.3868,73.718,104.85,1133.21,21.039,9.2233,1.5082,3.8593,4.1139,77.126,8.7449,1.3556,31.24,7.8539
22/10/2020,0.84595,0.76367,7.7501,308.43,3.3824,73.691,104.66,1134.98,21.148,9.2484,1.5006,3.873,4.1232,76.838,8.7759,1.3572,31.3,7.9363
23/10/2020,0.84345,0.7648,7.7501,307.16,3.3765,73.65,104.73,1128.98,20.878,9.2087,1.4932,3.865,4.111,76.451,8.7397,1.357,31.255,7.9637
24/10/2020,0.84345,0.7648,7.7501,307.16,3.3765,73.65,104.73,1128.98,20.878,9.2087,1.4932,3.865,4.111,76.451,8.7397,1.357,31.255,7.9637
25/10/2020,0.84345,0.7648,7.7501,307.16,3.3765,73.65,104.73,1128.98,20.878,9.2087,1.4932,3.865,4.111,76.451,8.7397,1.357,31.255,7.9637
26/10/2020,0.8461,0.76787,7.7501,308.84,3.3814,74.076,105.03,1132.34,21.042,9.2618,1.4956,3.875,4.1245,76.394,8.755,1.3618,31.28,8.0881
27/10/2020,0.84517,0.76672,7.7501,308.83,3.3824,73.665,104.58,1126.51,20.843,9.1614,1.4908,3.8744,4.1215,76.547,8.7103,1.3589,31.22,8.153
28/10/2020,0.85273,0.7731,7.7501,313.05,3.3934,74.017,104.34,1136.28,21.298,9.3539,1.5048,3.9398,4.1586,78.707,8.8437,1.3656,31.26,8.2635
29/10/2020,0.85441,0.77264,7.7525,314.42,3.417,74.41,104.31,1133.73,21.363,9.5262,1.5103,3.9495,4.1653,79.503,8.9051,1.366,31.27,8.3235
30/10/2020,0.85485,0.77114,7.754,314.11,3.4092,74.466,104.6,1131.99,21.236,9.4837,1.5015,3.9513,4.1652,79.039,8.8605,1.3637,31.15,8.3724
31/10/2020,0.85485,0.77114,7.754,314.11,3.4092,74.466,104.6,1131.99,21.236,9.4837,1.5015,3.9513,4.1652,79.039,8.8605,1.3637,31.15,8.3724
01/11/2020,0.85485,0.77114,7.754,314.11,3.4092,74.466,104.6,1131.99,21.236,9.4837,1.5015,3.9513,4.1652,79.039,8.8605,1.3637,31.15,8.3724
02/11/2020,0.85822,0.77285,7.7521,314.32,3.4055,74.459,104.64,1133.38,21.226,9.5372,1.5075,3.9494,4.1773,80.45,8.8933,1.3648,31.11,8.4391
03/11/2020,0.85455,0.76946,7.7503,310.9,3.4157,74.406,104.73,1131.21,21.157,9.4089,1.4981,3.9036,4.1595,79.388,8.8733,1.3614,31.045,8.5319
04/11/2020,0.85317,0.76746,7.7529,309.21,3.4106,74.396,104.35,1132.36,21.028,9.3493,1.4965,3.8707,4.1528,78.893,8.832,1.3588,31.03,8.4495
05/11/2020,0.84353,0.76297,7.7539,301.84,3.3771,74.011,103.64,1122.46,20.668,9.1523,1.4795,3.8072,4.1036,77.385,8.6689,1.3508,30.81,8.4336
06/11/2020,0.84246,0.76184,7.7532,302.46,3.3762,74.145,103.34,1122.66,20.795,9.1999,1.4749,3.8132,4.1003,77.86,8.6609,1.3479,30.57,8.55
07/11/2020,0.84246,0.76184,7.7532,302.46,3.3762,74.145,103.34,1122.66,20.795,9.1999,1.4749,3.8132,4.1003,77.86,8.6609,1.3479,30.57,8.55
08/11/2020,0.84246,0.76184,7.7532,302.46,3.3762,74.145,103.34,1122.66,20.795,9.1999,1.4749,3.8132,4.1003,77.86,8.6609,1.3479,30.57,8.55
09/11/2020,0.84154,0.75927,7.7529,300.41,3.3599,73.752,104.91,1112.03,20.109,9.013,1.4624,3.7592,4.0945,75.89,8.5812,1.3423,30.38,8.0608
10/11/2020,0.84688,0.75528,7.7547,302.64,3.3777,74.246,105.32,1116.98,20.41,9.0293,1.4654,3.8101,4.1215,76.414,8.6382,1.3487,30.34,8.2719
11/11/2020,0.84991,0.75586,7.7546,302.58,3.3836,74.418,105.45,1114.35,20.425,9.0747,1.4544,3.8138,4.1367,76.577,8.6476,1.3495,30.33,7.8891
12/11/2020,0.8481,0.7613,7.7541,301.25,3.3794,74.693,105.38,1114.74,20.577,9.1305,1.4584,3.8068,4.1288,77.39,8.6358,1.3503,30.29,7.7353
13/11/2020,0.84638,0.75906,7.7535,301.07,3.3678,74.642,104.85,1110.32,20.503,9.1513,1.4646,3.7992,4.1217,77.537,8.6785,1.3486,30.17,7.7277
14/11/2020,0.84638,0.75906,7.7535,301.07,3.3678,74.642,104.85,1110.32,20.503,9.1513,1.4646,3.7992,4.1217,77.537,8.6785,1.3486,30.17,7.7277
15/11/2020,0.84638,0.75906,7.7535,301.07,3.3678,74.642,104.85,1110.32,20.503,9.1513,1.4646,3.7992,4.1217,77.537,8.6785,1.3486,30.17,7.7277
16/11/2020,0.84531,0.75925,7.7536,302.76,3.3587,74.455,104.95,1107.78,20.275,9.071,1.4562,3.7779,4.119,76.517,8.6676,1.3469,30.22,7.7556
17/11/2020,0.84161,0.75396,7.7528,304.24,3.3618,74.466,104.17,1106.5,20.378,9.0627,1.4504,3.7842,4.1003,76.359,8.616,1.3434,30.16,7.7488
18/11/2020,0.8426,0.75306,7.7524,303.55,3.3487,74.157,103.88,1104.27,20.231,9.0255,1.4446,3.7659,4.106,75.885,8.6059,1.3412,30.32,7.7149
19/11/2020,0.84517,0.75539,7.7533,305.02,3.3464,74.206,104.02,1116.52,20.32,9.0348,1.4499,3.7791,4.1187,76.285,8.6258,1.3458,30.405,7.5535
20/11/2020,0.84296,0.75354,7.7528,303.04,3.3388,74.13,103.84,1115.45,20.118,8.987,1.4403,3.7629,4.1082,76.085,8.6123,1.3432,30.281,7.6262
21/11/2020,0.84296,0.75354,7.7528,303.04,3.3388,74.13,103.84,1115.45,20.118,8.987,1.4403,3.7629,4.1082,76.085,8.6123,1.3432,30.281,7.6262
22/11/2020,0.84296,0.75354,7.7528,303.04,3.3388,74.13,103.84,1115.45,20.118,8.987,1.4403,3.7629,4.1082,76.085,8.6123,1.3432,30.281,7.6262
23/11/2020,0.84027,0.7469,7.752,302.67,3.3398,74.027,103.75,1111.95,19.9966,8.9827,1.4353,3.7589,4.0955,75.918,8.5829,1.3406,30.29,7.7839
24/11/2020,0.84282,0.75021,7.7514,304.55,3.3384,74.083,104.56,1111.48,20.07,8.9986,1.4337,3.7645,4.1069,75.946,8.6001,1.3435,30.4,7.9606
25/11/2020,0.84104,0.74961,7.7511,303.73,3.3245,73.886,104.45,1106.49,20.068,8.872,1.4328,3.7577,4.0988,75.702,8.5246,1.3427,30.345,7.9773
26/11/2020,0.84034,0.74898,7.7508,303.51,3.3225,73.84,104.24,1107.76,20.04,8.8828,1.4286,3.7604,4.0961,75.731,8.5351,1.3387,30.3,7.8889
27/11/2020,0.83879,0.75023,7.7507,303.91,3.318,74.065,104.2,1105.55,20.081,8.8601,1.4259,3.7667,4.0879,76.321,8.5324,1.3383,30.32,7.8247
28/11/2020,0.83879,0.75023,7.7507,303.91,3.318,74.065,104.2,1105.55,20.081,8.8601,1.4259,3.7667,4.0879,76.321,8.5324,1.3383,30.32,7.8247
29/11/2020,0.83879,0.75023,7.7507,303.91,3.318,74.065,104.2,1105.55,20.081,8.8601,1.4259,3.7667,4.0879,76.321,8.5324,1.3383,30.32,7.8247
30/11/2020,0.83472,0.74996,7.7514,300.16,3.3092,74.065,104.17,1106.91,20.075,8.8155,1.4213,3.7321,4.0678,76.077,8.4957,1.338,30.265,7.7759
01/12/2020,0.83556,0.75032,7.7518,298.46,3.3039,73.655,104.38,1108.56,20.092,8.8593,1.4213,3.7423,4.07,75.852,8.534,1.3409,30.26,7.8645
02/12/2020,0.82878,0.74996,7.7519,296.2,3.2907,73.736,104.53,1102.44,20.098,8.8681,1.4203,3.7115,4.0373,75.684,8.5209,1.3406,30.25,7.8377
03/12/2020,0.82298,0.74363,7.7515,294.32,3.2705,73.829,104.1,1091.19,19.865,8.8116,1.4135,3.6814,4.0104,74.759,8.4787,1.3355,30.17,7.82
04/12/2020,0.82244,0.74251,7.7506,294.9,3.2667,73.756,103.99,1086.11,19.8281,8.767,1.419,3.682,4.0073,74.077,8.4364,1.3328,30.16,7.7832
05/12/2020,0.82244,0.74251,7.7506,294.9,3.2667,73.756,103.99,1086.11,19.8281,8.767,1.419,3.682,4.0073,74.077,8.4364,1.3328,30.16,7.7832
06/12/2020,0.82244,0.74251,7.7506,294.9,3.2667,73.756,103.99,1086.11,19.8281,8.767,1.419,3.682,4.0073,74.077,8.4364,1.3328,30.16,7.7832
07/12/2020,0.82454,0.7521,7.7506,296.41,3.262,73.903,104.14,1085.82,19.8631,8.7672,1.4225,3.6832,4.0184,74.035,8.4118,1.3367,30.235,7.8375
08/12/2020,0.82549,0.75238,7.7509,297.26,3.2536,73.634,104.16,1085.13,19.8679,8.7736,1.4215,3.6869,4.0225,73.271,8.4496,1.338,30.06,7.8314
09/12/2020,0.82583,0.74325,7.7518,294.52,3.2543,73.672,104.1,1085.37,19.7531,8.7342,1.4124,3.654,4.0206,73.639,8.485,1.3357,30.05,7.8257
10/12/2020,0.82542,0.75196,7.7514,293.22,3.2494,73.669,104.44,1088.34,19.8811,8.832,1.4184,3.654,4.0194,73.355,8.4519,1.3374,30.06,7.863
11/12/2020,0.82461,0.76106,7.7512,292.58,3.2546,73.778,104.13,1092.87,20.134,8.8206,1.4101,3.6578,4.0157,73.176,8.4572,1.3369,30.095,7.8897
12/12/2020,0.82461,0.76106,7.7512,292.58,3.2546,73.778,104.13,1092.87,20.134,8.8206,1.4101,3.6578,4.0157,73.176,8.4572,1.3369,30.095,7.8897
13/12/2020,0.82461,0.76106,7.7512,292.58,3.2546,73.778,104.13,1092.87,20.134,8.8206,1.4101,3.6578,4.0157,73.176,8.4572,1.3369,30.095,7.8897
14/12/2020,0.82223,0.74577,7.7515,290.77,3.2572,73.549,103.69,1091.51,20.042,8.7019,1.4061,3.6485,4.0049,73.006,8.381,1.3322,30.08,7.8711
15/12/2020,0.82372,0.7479,7.7521,292.69,3.2549,73.591,103.86,1093.65,20.173,8.743,1.4147,3.6595,4.0105,73.657,8.396,1.334,30.039,7.8497
16/12/2020,0.82041,0.73796,7.752,291.67,3.254,73.648,103.35,1093.53,19.8638,8.679,1.4085,3.6389,3.9944,73.386,8.3506,1.3293,30.04,7.8119
17/12/2020,0.81659,0.73534,7.7527,290.11,3.2488,73.591,103.05,1092.99,19.795,8.5755,1.3958,3.6276,3.9764,72.922,8.2749,1.3251,29.85,7.7436
18/12/2020,0.81573,0.74091,7.7526,291.41,3.2365,73.513,103.34,1098.74,19.845,8.5784,1.4031,3.6527,3.9716,73.579,8.266,1.3282,29.82,7.6669
19/12/2020,0.81573,0.74091,7.7526,291.41,3.2365,73.513,103.34,1098.74,19.845,8.5784,1.4031,3.6527,3.9716,73.579,8.266,1.3282,29.82,7.6669
20/12/2020,0.81573,0.74091,7.7526,291.41,3.2365,73.513,103.34,1098.74,19.845,8.5784,1.4031,3.6527,3.9716,73.579,8.266,1.3282,29.82,7.6669
21/12/2020,0.82149,0.75257,7.7531,296.5,3.2501,74.041,103.54,1109.44,20.415,8.7503,1.4217,3.7058,3.9927,75.355,8.3228,1.3379,30.11,7.6825
22/12/2020,0.81706,0.74473,7.7527,296.05,3.2373,73.862,103.37,1105.84,20.014,8.6558,1.4134,3.6862,3.9762,75.333,8.264,1.334,30.15,7.6252
23/12/2020,0.82196,0.74552,7.7528,298.08,3.2215,73.804,103.56,1107.55,20.093,8.7324,1.4144,3.7009,4.0038,75.325,8.3193,1.3345,30.225,7.6398
24/12/2020,0.82014,0.73645,7.753,296.58,3.2167,73.55,103.65,1103.07,19.9688,8.6204,1.408,3.6924,3.9961,74.297,8.264,1.3282,30.09,7.5679
25/12/2020,0.82014,0.73645,7.753,296.58,3.2167,73.55,103.65,1103.07,19.9688,8.6204,1.408,3.6924,3.9961,74.297,8.264,1.3282,30.09,7.5679
26/12/2020,0.82014,0.73645,7.753,296.58,3.2167,73.55,103.65,1103.07,19.9688,8.6204,1.408,3.6924,3.9961,74.297,8.264,1.3282,30.09,7.5679
27/12/2020,0.82014,0.73645,7.753,296.58,3.2167,73.55,103.65,1103.07,19.9688,8.6204,1.408,3.6924,3.9961,74.297,8.264,1.3282,30.09,7.5679
28/12/2020,0.8184,0.7399,7.7528,297.45,3.2143,73.5,103.56,1097.36,19.8985,8.6515,1.4044,3.6752,3.9893,73.713,8.2715,1.3288,30.17,7.4682
29/12/2020,0.81573,0.74119,7.7529,297.36,3.2109,73.367,103.78,1093.34,19.9037,8.6059,1.4007,3.6959,3.9772,73.57,8.2258,1.3275,30.04,7.356
30/12/2020,0.81427,0.73534,7.7526,297.11,3.2106,73.186,103.06,1087.72,19.8461,8.5881,1.39,3.7102,3.9639,74.823,8.1889,1.3238,29.94,7.3545
31/12/2020,0.81493,0.73265,7.7534,296.54,3.2147,73.067,103.08,1088.75,19.8973,8.5326,1.3841,3.7158,3.9673,74.542,8.1772,1.3217,29.93,7.4265
01/01/2021,0.81493,0.73265,7.7534,296.54,3.2147,73.067,103.08,1088.75,19.8973,8.5326,1.3841,3.7158,3.9673,74.542,8.1772,1.3217,29.93,7.4265
02/01/2021,0.81493,0.73265,7.7534,296.54,3.2147,73.067,103.08,1088.75,19.8973,8.5326,1.3841,3.7158,3.9673,74.542,8.1772,1.3217,29.93,7.4265
03/01/2021,0.81493,0.73265,7.7534,296.54,3.2147,73.067,103.08,1088.75,19.8973,8.5326,1.3841,3.7158,3.9673,74.542,8.1772,1.3217,29.93,7.4265
04/01/2021,0.81327,0.73325,7.7529,293.85,3.2067,73.024,102.98,1083.3,19.765,8.4938,1.3878,3.6984,3.9617,73.471,8.2055,1.3173,29.87,7.3665
05/01/2021,0.81493,0.73615,7.7529,293.59,3.2008,73.238,102.88,1088.62,20.036,8.5334,1.3883,3.7057,3.9704,74.705,8.1957,1.3186,29.97,7.3909
06/01/2021,0.8105,0.7346,7.7532,290.05,3.1844,73.107,102.96,1085.51,19.739,8.4138,1.371,3.6602,3.9488,73.61,8.158,1.3167,29.925,7.3394
07/01/2021,0.8146,0.73469,7.753,291.45,3.1791,73.355,103.56,1093.43,19.7581,8.4258,1.3772,3.6655,3.9681,74.291,8.1928,1.324,30.025,7.3303
08/01/2021,0.81633,0.73574,7.7536,293.57,3.1821,73.306,103.89,1092.16,19.9771,8.397,1.3782,3.6827,3.9762,74.122,8.2049,1.3247,30.08,7.3589
09/01/2021,0.81633,0.73574,7.7536,293.57,3.1821,73.306,103.89,1092.16,19.9771,8.397,1.3782,3.6827,3.9762,74.122,8.2049,1.3247,30.08,7.3589
10/01/2021,0.81633,0.73574,7.7536,293.57,3.1821,73.306,103.89,1092.16,19.9771,8.397,1.3782,3.6827,3.9762,74.122,8.2049,1.3247,30.08,7.3589
11/01/2021,0.82217,0.74188,7.7555,296.56,3.1798,73.46,104.22,1098.22,20.168,8.5242,1.3909,3.7239,4.0044,74.661,8.2841,1.3303,30.14,7.4447
12/01/2021,0.8223,0.73547,7.7554,295.75,3.161,73.259,104.22,1098.91,19.9827,8.5326,1.393,3.7207,4.0057,74.048,8.2952,1.3277,30.13,7.487
13/01/2021,0.82196,0.73141,7.7541,296.11,3.1409,73.163,103.93,1097.48,19.843,8.4983,1.3936,3.7196,4.005,73.804,8.3333,1.3266,30.04,7.4413
14/01/2021,0.82481,0.73361,7.7536,296.58,3.1421,73.128,104.1,1097.3,19.8301,8.5045,1.3901,3.7429,4.02,73.482,8.3355,1.3271,30.02,7.3814
15/01/2021,0.82488,0.73413,7.7543,296.95,3.2621,73.117,103.72,1100.06,19.8161,8.5074,1.3937,3.7429,4.0199,73.447,8.3564,1.3285,30.035,7.4387
16/01/2021,0.82488,0.73413,7.7543,296.95,3.2621,73.117,103.72,1100.06,19.8161,8.5074,1.3937,3.7429,4.0199,73.447,8.3564,1.3285,30.035,7.4387
17/01/2021,0.82488,0.73413,7.7543,296.95,3.2621,73.117,103.72,1100.06,19.8161,8.5074,1.3937,3.7429,4.0199,73.447,8.3564,1.3285,30.035,7.4387
18/01/2021,0.82891,0.73834,7.7535,298.73,3.2343,73.309,103.76,1106.64,19.8757,8.6089,1.4071,3.7624,4.0404,74.262,8.4168,1.3327,30.14,7.5055
19/01/2021,0.82427,0.73442,7.7524,295.52,3.2438,73.154,103.99,1102.49,19.6068,8.5248,1.4029,3.7382,4.0178,73.722,8.3212,1.3282,30.025,7.4396
20/01/2021,0.82638,0.73187,7.7518,295.33,3.2537,73.027,103.81,1102.07,19.6447,8.5307,1.402,3.7453,4.0276,73.614,8.3781,1.3267,30.01,7.4466
21/01/2021,0.8225,0.72894,7.7517,293.95,3.2715,72.973,103.41,1099.78,19.6118,8.4317,1.3862,3.7246,4.0089,73.729,8.2929,1.3227,29.93,7.3659
